date,start time,end time,mouse ID,level,go\no-go,stim index,stim name,score,licks_time
2025-08-03,20:28:19.764382,20:28:21.291518,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:28:19.778102', '20:28:19.941882', '20:28:20.104694', '20:28:20.267394', '20:28:20.431855']"
2025-08-03,20:28:23.523747,20:28:31.433558,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:28:23.546153', '20:28:23.950702', '20:28:24.113500', '20:28:24.597147', '20:28:24.840646']"
2025-08-03,20:28:32.749246,20:28:34.785097,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:28:32.922167', '20:28:33.245314', '20:28:33.569807', '20:28:33.812982', '20:28:34.136116']"
2025-08-03,20:28:38.386877,20:28:45.886366,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:28:38.409456', '20:28:38.733583', '20:28:38.976525', '20:28:39.144797', '20:28:39.308126']"
2025-08-03,20:28:47.769948,20:28:49.804619,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:28:48.102312', '20:28:48.425635', '20:28:48.590006', '20:28:48.834079', '20:28:49.157379']"
2025-08-03,20:28:51.658567,20:29:00.225174,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:28:51.674348', '20:28:51.917401', '20:28:52.161916', '20:28:53.287348', '20:28:53.610624']"
2025-08-03,20:30:02.926769,20:30:04.614693,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:30:03.106835', '20:30:03.270813', '20:30:03.593926', '20:30:03.759021', '20:30:04.002364']"
2025-08-03,20:30:09.772235,20:30:11.410656,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:30:09.786839', '20:30:10.031781', '20:30:10.194633', '20:30:10.438287', '20:30:10.764025']"
2025-08-03,20:30:13.150565,20:30:14.709430,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:30:13.166879', '20:30:13.411174', '20:30:13.734157', '20:30:13.897794', '20:30:14.062600']"
2025-08-03,20:30:21.858346,20:30:23.793173,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:30:21.952258', '20:30:22.275385', '20:30:22.599770', '20:30:22.843840', '20:30:23.167074']"
2025-08-03,20:30:27.160639,20:30:34.642466,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:30:27.178390', '20:30:27.341570', '20:30:27.584734', '20:30:27.828236', '20:30:27.991990']"
2025-08-03,20:30:39.875097,20:30:41.412677,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:30:40.053437', '20:30:40.216316', '20:30:40.379226', '20:30:40.542030', '20:30:40.785743']"
2025-08-03,20:30:46.710284,20:30:48.262953,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:30:46.732262', '20:30:46.976221', '20:30:47.220164', '20:30:47.383102', '20:30:47.546173']"
2025-08-03,20:30:52.664408,20:31:00.205354,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:30:52.689564', '20:30:52.932806', '20:30:53.095907', '20:30:53.260370', '20:30:53.584301']"
2025-08-03,20:31:01.404766,20:31:02.929599,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:31:01.421017', '20:31:01.585184', '20:31:01.748923', '20:31:01.913160', '20:31:02.078798']"
2025-08-03,20:31:07.826888,20:31:15.336856,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:31:07.840943', '20:31:08.084233', '20:31:08.328331', '20:31:08.492352', '20:31:08.735863']"
2025-08-03,20:33:00.823966,20:33:02.615897,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:33:00.844684', '20:33:01.090562', '20:33:01.414782', '20:33:01.658620', '20:33:01.981753']"
2025-08-03,20:33:13.727523,20:33:21.398317,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:33:13.742990', '20:33:13.989484', '20:33:14.314376', '20:33:14.557900', '20:33:14.801943']"
2025-08-03,20:33:53.310584,20:34:02.532532,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:33:53.333524', '20:33:53.497973', '20:33:53.740682', '20:33:53.983757', '20:33:55.913912']"
2025-08-03,20:34:27.861999,20:34:31.442080,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:34:27.956781', '20:34:28.119773', '20:34:28.282571', '20:34:28.446599']"
2025-08-03,20:34:33.051268,20:34:42.490967,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:34:33.145377', '20:34:33.389765', '20:34:35.555902', '20:34:35.720069', '20:34:35.883345']"
2025-08-03,20:34:45.932190,20:34:47.456003,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:34:45.945484', '20:34:46.109102', '20:34:46.271779', '20:34:46.514585', '20:34:46.760160']"
2025-08-03,20:34:50.496535,20:34:58.659179,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:34:50.515406', '20:34:50.681511', '20:34:50.844633', '20:34:51.889713', '20:34:52.052865']"
2025-08-03,20:35:01.438330,20:35:05.019388,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:35:01.450673', '20:35:01.613938', '20:35:01.779376', '20:35:01.942748']"
2025-08-03,20:37:43.278389,20:37:45.074220,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:37:43.384033', '20:37:43.628213', '20:37:43.791126', '20:37:43.953897', '20:37:44.439120']"
2025-08-03,20:37:48.219356,20:37:56.122073,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:37:48.236101', '20:37:48.399045', '20:37:48.562219', '20:37:49.287748', '20:37:49.530829']"
2025-08-03,20:38:01.585731,20:38:03.524290,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:38:01.844793', '20:38:02.007679', '20:38:02.331260', '20:38:02.577544', '20:38:02.900753']"
2025-08-03,20:38:10.762857,20:38:14.341936,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,"['20:38:10.935245', '20:38:11.178211', '20:38:11.421438', '20:38:11.746942']"
2025-08-03,20:39:20.052313,20:39:23.642321,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,"['20:39:20.070423', '20:39:20.240303', '20:39:20.483132', '20:39:20.646042']"
2025-08-03,20:39:26.914055,20:39:35.715300,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:39:28.211128', '20:39:28.378337', '20:39:28.701432', '20:39:28.944351', '20:39:29.108319']"
2025-08-03,20:40:19.490323,20:40:21.031612,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:40:19.507965', '20:40:19.672044', '20:40:19.835477', '20:40:20.158758', '20:40:20.321659']"
2025-08-03,20:40:25.675787,20:40:29.335354,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,"['20:40:25.690952', '20:40:26.014525', '20:40:26.258298']"
2025-08-03,20:40:31.543453,20:40:40.642631,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:40:31.722930', '20:40:32.047083', '20:40:33.652881', '20:40:33.817038', '20:40:34.060339']"
2025-08-03,20:40:41.931706,20:40:49.531929,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:40:42.030978', '20:40:42.274639', '20:40:42.518353', '20:40:42.761647', '20:40:42.924892']"
2025-08-03,20:41:11.231398,20:41:12.806127,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:41:11.412285', '20:41:11.576142', '20:41:11.819625', '20:41:11.982701', '20:41:12.149100']"
